Soil Resistivity (Ohm-m),pH,Moisture Equivalent(%),exposure time,Air pore space (%),Clay %,Pipe Diameter (inches),Iron and Steel Type_Bessemer Steel,Iron and Steel Type_Open Hearth iron,Iron and Steel Type_Wrought Iron,Loss Oz/ft2,score
28.93,7.59,22.27,7.6,3.76,36.39,3.08,False,False,True,3.474145234637831,-3.8738678227896175
66.7,5.6,22.2,8.0,7.0,17.7,1.5,False,True,False,5.070913633795716,-4.09454718035818
83.0,4.42,22.22,4.1,11.98,26.51,1.71,True,False,False,3.833805402136091,-0.461833866329845
2.78,9.4,24.7,7.93,6.1,6.2,1.5,True,False,False,17.6948649441167,-0.45848659412550974
28.24,6.88,24.7,11.6,15.75,52.16,1.48,False,True,False,5.3248930400170895,-0.4844156503147795
20.6,7.3,18.0,8.43,10.9,26.0,3.0,False,True,False,1.7336475323664438,-2.239554584299848
51.5,4.9,28.4,8.53,9.6,22.3,1.5,True,False,False,6.36668580267888,-1.7034147228781165
112.0,3.8,7.0,10.1,3.5,4.5,3.0,False,False,True,7.6961063004148675,-1.3707798929615922
205.04,4.69,2.91,8.0,38.06,0.46,3.02,False,False,True,3.119378766641922,-0.10389487617613419
205.12,4.69,2.86,1.8,38.28,0.61,1.68,True,False,False,2.0667782520060607,-1.6113857754601753
51.51,4.85,28.1,3.6,9.78,22.55,1.41,False,True,False,3.510544774218245,-1.9855619861819045
112.0,3.8,7.0,10.1,3.5,4.5,3.0,True,False,False,7.620883351562682,-0.25767536838480615
9.9,5.89,32.98,8.0,2.31,47.04,3.01,False,False,True,6.571416299032418,-1.4738483190319531
5.7,3.7,42.6,10.8,1.9,87.8,3.0,False,False,True,6.055435186532245,0.08720070456471476
2.78,9.4,24.7,3.4,6.1,6.2,3.0,False,True,False,9.364445422745378,-1.3250242169564135
1.27,7.02,29.35,11.6,7.11,32.27,1.39,False,True,False,5.041428126226363,-6.049421246696116
3.05,9.36,21.74,1.9,34.71,9.44,3.01,False,False,True,3.253422810068596,-0.903299191475051
2.34,8.8,28.7,9.24,5.0,24.5,1.5,True,False,False,19.708753236594987,4.25913942145489
74.62,6.55,12.83,1.2,27.82,6.67,1.34,False,False,True,2.346410786437072,0.3586521270254793
28.26,7.0,24.86,16.9,15.84,52.11,3.13,True,False,False,4.81310873089319,-2.8803080447357376
15.0,7.0,7.6,10.79,23.2,30.9,1.5,False,True,False,4.286043060312377,-2.503225836703011
11.4,7.3,28.4,5.6,16.6,20.3,3.0,False,False,True,2.51904253401781,-1.9301350951698069
74.4,5.6,24.2,5.96,7.5,15.3,1.5,True,False,False,3.3826375112916125,-0.7635825807289872
17.7,7.6,25.7,12.1,2.6,46.1,3.0,False,False,True,3.6115538180016142,-1.7756309643686456
178.02,4.74,29.12,3.8,18.18,46.08,1.6,False,False,True,3.5453684019149883,-1.5732970257224548
9.7,6.0,33.0,11.68,2.3,47.1,1.5,False,True,False,7.636823050105674,-0.6108150207286941
4.08,6.8,24.6,9.0,2.5,62.6,3.0,False,False,True,16.284600600789233,-1.3256262925039572
177.9,4.8,29.1,7.22,18.2,46.1,3.0,False,True,False,4.015250336033333,-4.924326428412954
21.31,4.44,34.18,1.0,3.82,63.76,2.99,True,False,False,0.3450578664074713,-2.187594994353152
31.9,7.1,12.4,1.9,33.5,12.8,1.5,False,True,False,0.4837699154203363,-2.5191830510503435
82.9,4.4,22.2,3.44,12.0,26.5,3.0,False,False,True,3.0433678649816898,-2.1379058268870006
13.2,5.3,33.1,7.9,6.9,40.3,3.0,True,False,False,5.156011833954969,-1.1739314014093025
2.94,9.45,24.71,10.3,6.09,6.11,1.69,True,False,False,20.27221632606071,0.8138831366669343
5.7,3.7,42.6,8.0,1.9,87.8,3.0,True,False,False,4.632655793420012,-0.6221585466993631
3.3,7.6,37.0,7.5,8.7,70.1,1.5,False,True,False,3.80603467308958,-1.3231626393206315
11.38,7.25,28.36,7.7,16.59,20.32,3.02,True,False,False,2.62397709607482,-2.021328671638157
49.0,6.7,23.4,1.4,14.7,35.1,3.0,False,False,True,1.0211964280788606,-1.9414749755923186
31.8,5.82,30.38,4.75,10.45,28.39,1.5,False,False,True,3.8001143077361768,-3.0272165718281547
12.15,7.0,28.6,1.0,1.1,46.2,1.5,False,True,False,1.3776853882077489,-2.5625330051804016
2.78,9.4,24.7,5.49,6.1,6.2,3.0,False,True,False,13.454043653539422,-5.15519296746066
59.8,4.5,30.8,12.92,4.4,51.7,3.0,False,False,True,9.383609869134904,-0.0477860962760552
17.73,7.51,25.81,4.0,2.51,46.13,1.63,False,False,True,1.2554537092813112,-0.29110085798428803
35.2,6.2,17.2,5.57,14.4,13.9,1.5,False,True,False,3.212982455656746,-0.2947218350411043
51.5,4.9,28.4,7.34,9.6,22.3,1.5,False,True,False,5.539210005590075,-4.40023761566507
