Soil Resistivity (Ohm-m),pH,Moisture Equivalent(%),exposure time,Air pore space (%),Clay %,Pipe Diameter (inches),Iron and Steel Type_Bessemer Steel,Iron and Steel Type_Open Hearth iron,Iron and Steel Type_Wrought Iron,Loss Oz/ft2,score
12.15,7.0,28.6,9.11,1.1,52.5,3.0,False,False,True,8.62101818181818,-2.830526047283832
28.2,6.8,24.8,1.0,15.8,52.1,1.5,False,True,False,0.8948926829268293,-1.2211437751783547
206.43,4.04,5.62,8.35,13.36,3.85,1.5,False,True,False,4.496600000000002,0.01331101415834817
19.64,4.56,28.36,5.7,3.72,34.28,2.87,False,True,False,2.221446666666667,-3.1833478163963114
13.2,5.3,33.1,17.4,6.9,40.3,1.5,False,False,True,6.466922222222224,-0.06926671839626203
57.0,7.3,17.8,2.43,11.7,15.8,3.0,True,False,False,1.0438333333333332,-1.80890562745265
35.07,6.35,17.04,5.9,14.29,14.15,2.89,False,False,True,2.484797597402597,-0.2043188497062742
137.0,4.7,34.8,10.12,14.9,45.8,3.0,True,False,False,9.457800000000006,-1.981951919676848
51.5,4.9,28.4,11.6,9.6,22.3,3.0,True,False,False,7.247983333333332,-0.5941770397429775
51.52,4.92,28.19,7.5,9.74,22.42,1.52,False,False,True,6.101214285714287,-3.974658571096478
21.22,4.32,34.21,16.7,3.91,63.6,1.48,False,False,True,5.687400000000002,-1.526016303835036
177.9,4.8,29.1,12.0,18.2,46.1,1.5,False,True,False,3.950985714285715,-1.3902450114150502
17.7,7.6,25.7,2.59,2.6,46.1,1.5,True,False,False,1.1777999999999995,-0.9218059123108839
14.94,6.79,7.54,4.1,23.22,31.07,3.07,True,False,False,2.5772900000000005,-3.6012349405975184
3.3,7.6,37.0,8.57,8.7,70.1,1.5,False,True,False,5.020199999999998,0.010148331150803904
6.13,6.45,41.16,5.59,32.59,45.11,3.0,False,True,False,5.990799999999999,-0.5262777281556522
12.15,7.0,28.6,9.6,1.1,52.5,1.5,True,False,False,8.788685714285718,-4.481689120378931
5.74,3.84,42.59,12.0,1.85,87.84,1.43,False,False,True,7.076000000000001,0.29565024217536146
46.93,6.75,16.17,3.82,30.04,20.56,1.5,False,False,True,1.7345999999999993,0.053161548209054395
6.87,7.43,37.43,12.1,2.15,44.9,3.07,True,False,False,6.622614285714283,-2.493572661662868
2.34,8.8,28.7,7.5,5.0,24.5,1.5,True,False,False,15.903199999999996,1.6286128918397622
386.07,4.56,3.05,12.1,32.12,2.44,3.1,True,False,False,2.2688000000000006,-3.547379888368001
137.0,4.7,34.8,9.58,14.9,45.8,1.5,False,False,True,11.323000000000002,0.3597701489158196
431.0,5.9,12.2,1.9,40.6,7.2,1.5,True,False,False,0.3057999999999999,-2.2462047586127594
431.0,5.9,12.2,1.9,40.6,7.2,1.5,False,True,False,0.2996,-2.306593113387569
74.54,6.7,13.11,8.1,27.83,6.37,1.59,False,False,True,4.492300000000001,-1.5037274575621369
2.78,9.4,24.7,8.1,6.1,6.2,3.0,True,False,False,19.365199999999987,-2.8967923238877
82.9,4.4,22.2,10.11,12.0,26.5,3.0,True,False,False,6.336366666666666,-0.5214934339998316
57.0,7.3,17.8,9.66,11.7,15.8,3.0,True,False,False,2.988866666666668,-1.904704227572438
51.5,4.9,28.4,1.7,9.6,22.3,3.0,False,False,True,1.915866666666667,-0.6619069446300394
17.7,7.6,25.7,6.1,2.6,46.1,1.5,True,False,False,1.676355555555557,-2.5723544843386317
13.2,5.3,33.1,15.64,6.9,40.3,3.0,False,False,True,6.233950000000002,-0.9064641708088595
17.8,7.46,25.83,12.1,2.68,46.02,3.02,False,True,False,3.87241,-0.20775014002128767
0.6,3.1,55.4,8.48,68.9,65.0,1.5,False,False,True,11.614199999999991,0.9916950063591303
4.08,6.8,24.6,7.7,2.5,62.6,3.0,True,False,False,13.533999999999994,-1.0966142857060526
35.2,6.2,17.2,7.66,14.4,13.9,1.5,True,False,False,3.318235822510822,-0.14877362162977692
30.57,5.87,30.16,5.23,3.98,36.84,3.0,False,False,True,2.97495,-0.4860517135047552
28.2,6.8,24.8,7.67,15.8,52.1,1.5,True,False,False,3.174215555555556,-1.747461920872257
9.7,6.0,33.0,8.35,2.3,47.1,3.0,False,False,True,7.121807142857144,-2.685415452126995
35.2,6.2,17.2,3.8,14.4,13.9,1.5,True,False,False,2.3250764285714283,-2.591286731312219
23.7,6.2,31.2,3.91,10.8,30.9,1.5,True,False,False,2.917799365079364,-0.6390390576810411
2.63,7.4,14.8,1.64,18.7,26.7,3.0,False,False,True,1.8167999999999989,-0.8751487883030592
0.6,3.1,55.4,8.0,68.9,65.0,3.0,False,True,False,10.243799999999997,-0.5866273370024739
17.56,7.61,25.81,4.0,2.65,46.1,2.94,False,True,False,1.5449999999999997,-1.0356374892250317
57.0,7.3,17.8,9.6,11.7,15.8,3.0,True,False,False,2.974466666666668,-1.7460215769810163
6.79,7.26,37.56,6.0,1.94,44.97,2.96,True,False,False,3.797275,-3.1529710476399346
17.8,7.2,25.8,11.7,9.5,36.0,3.0,True,False,False,3.204600000000001,-2.3496766994796907
8.0,6.8,72.8,2.86,34.0,46.2,3.0,False,False,True,2.6972000000000005,-4.062845889348758
386.0,4.5,3.0,17.2,32.1,2.6,3.0,True,False,False,2.4662666666666646,-1.0974130077929816
49.0,6.7,23.4,6.46,14.7,35.1,3.0,False,False,True,2.923267961646198,-5.000877290578044
12.76,4.32,34.46,5.9,26.71,70.97,1.52,True,False,False,7.621600000000001,0.7600578858893356
28.93,7.59,22.27,7.6,3.76,36.39,3.08,False,False,True,2.99235,-1.0857454226651213
66.7,5.6,22.2,8.0,7.0,17.7,1.5,False,True,False,5.216328629032258,-4.114835323333868
83.0,4.42,22.22,4.1,11.98,26.51,1.71,True,False,False,3.3843600000000005,-1.066067656901988
2.78,9.4,24.7,7.93,6.1,6.2,1.5,True,False,False,18.44400000000001,-3.0791138803193743
28.24,6.88,24.7,11.6,15.75,52.16,1.48,False,True,False,5.531533333333332,-0.008502712390896582
20.6,7.3,18.0,8.43,10.9,26.0,3.0,False,True,False,2.0439,-4.128936000780525
51.5,4.9,28.4,8.53,9.6,22.3,1.5,True,False,False,6.123199999999998,-1.6971768261962688
112.0,3.8,7.0,10.1,3.5,4.5,3.0,False,False,True,7.978999999999997,-1.509592577011887
205.04,4.69,2.91,8.0,38.06,0.46,3.02,False,False,True,2.2759,-2.2452600254304884
205.12,4.69,2.86,1.8,38.28,0.61,1.68,True,False,False,1.3238000000000003,-1.2167203768108297
51.51,4.85,28.1,3.6,9.78,22.55,1.41,False,True,False,3.3987238095238093,-1.3519941583707134
112.0,3.8,7.0,10.1,3.5,4.5,3.0,True,False,False,7.774399999999996,-0.3207563800433883
9.9,5.89,32.98,8.0,2.31,47.04,3.01,False,False,True,7.055400000000001,-5.221356306893253
5.7,3.7,42.6,10.8,1.9,87.8,3.0,False,False,True,6.760400000000001,-1.0799868242504835
2.78,9.4,24.7,3.4,6.1,6.2,3.0,False,True,False,8.5978,0.2485773526490119
