Soil Resistivity (Ohm-m),pH,Moisture Equivalent(%),exposure time,Air pore space (%),Clay %,Pipe Diameter (inches),Iron and Steel Type_Bessemer Steel,Iron and Steel Type_Open Hearth iron,Iron and Steel Type_Wrought Iron,Loss Oz/ft2,score
17.56,7.61,25.81,4.0,2.65,46.1,2.94,False,True,False,1.7413810101686908,1.2883938670927924
57.0,7.3,17.8,9.6,11.7,15.8,3.0,True,False,False,3.210177880399856,0.29828040250390797
6.79,7.26,37.56,6.0,1.94,44.97,2.96,True,False,False,3.5870633619139536,-0.31625109894933406
17.8,7.2,25.8,11.7,9.5,36.0,3.0,True,False,False,3.116112369431634,1.4066066000706492
8.0,6.8,72.8,2.86,34.0,46.2,3.0,False,False,True,2.06796102341505,1.2420695429813846
386.0,4.5,3.0,17.2,32.1,2.6,3.0,True,False,False,2.553242989378045,-0.7214443151051791
49.0,6.7,23.4,6.46,14.7,35.1,3.0,False,False,True,2.928169261558494,-0.7540248038168267
12.76,4.32,34.46,5.9,26.71,70.97,1.52,True,False,False,7.7632253259234,0.5518071308611194
28.93,7.59,22.27,7.6,3.76,36.39,3.08,False,False,True,3.1184617754099677,-0.38189713754069055
66.7,5.6,22.2,8.0,7.0,17.7,1.5,False,True,False,5.18667140309514,-0.7128388015665554
83.0,4.42,22.22,4.1,11.98,26.51,1.71,True,False,False,2.865531957697096,-0.8672269290170047
2.78,9.4,24.7,7.93,6.1,6.2,1.5,True,False,False,18.81157248803762,-0.5158260100857018
28.24,6.88,24.7,11.6,15.75,52.16,1.48,False,True,False,4.787331280985175,-1.2989523778279597
20.6,7.3,18.0,8.43,10.9,26.0,3.0,False,True,False,1.5093805781783505,1.3270501539472634
51.5,4.9,28.4,8.53,9.6,22.3,1.5,True,False,False,6.498948121606536,1.1973497709918328
112.0,3.8,7.0,10.1,3.5,4.5,3.0,False,False,True,8.179208906815834,-0.9158701343073773
205.04,4.69,2.91,8.0,38.06,0.46,3.02,False,False,True,2.076096298857001,-0.7099571962955967
205.12,4.69,2.86,1.8,38.28,0.61,1.68,True,False,False,1.0040491382622965,1.308033096051155
51.51,4.85,28.1,3.6,9.78,22.55,1.41,False,True,False,3.3960739928964463,-0.7273710322952653
112.0,3.8,7.0,10.1,3.5,4.5,3.0,True,False,False,8.153109901761962,-1.3116834438360652
9.9,5.89,32.98,8.0,2.31,47.04,3.01,False,False,True,6.784747002839669,-0.30746907733498147
5.7,3.7,42.6,10.8,1.9,87.8,3.0,False,False,True,6.387832911588728,-0.1596960861958881
2.78,9.4,24.7,3.4,6.1,6.2,3.0,False,True,False,9.738584920485463,-0.8720563162578202
1.27,7.02,29.35,11.6,7.11,32.27,1.39,False,True,False,5.181328920647646,-0.6112313111037925
3.05,9.36,21.74,1.9,34.71,9.44,3.01,False,False,True,3.333290598942712,0.2482341810788327
2.34,8.8,28.7,9.24,5.0,24.5,1.5,True,False,False,29.02441649181378,-0.7518637182526043
74.62,6.55,12.83,1.2,27.82,6.67,1.34,False,False,True,1.252723445546971,-0.7028087506249777
28.26,7.0,24.86,16.9,15.84,52.11,3.13,True,False,False,5.183059228665199,-0.4533389203957525
15.0,7.0,7.6,10.79,23.2,30.9,1.5,False,True,False,4.475164493237393,1.3813770049193785
11.4,7.3,28.4,5.6,16.6,20.3,3.0,False,False,True,2.556545488544922,0.4596892544394544
74.4,5.6,24.2,5.96,7.5,15.3,1.5,True,False,False,3.4052693414683963,0.7879781162480123
17.7,7.6,25.7,12.1,2.6,46.1,3.0,False,False,True,3.2878909185869976,-0.6583408236877585
178.02,4.74,29.12,3.8,18.18,46.08,1.6,False,False,True,3.2603680538992816,-0.5516404084260933
9.7,6.0,33.0,11.68,2.3,47.1,1.5,False,True,False,7.245173115020225,-0.6104991457347938
4.08,6.8,24.6,9.0,2.5,62.6,3.0,False,False,True,15.844551715491043,-0.46788827451640447
177.9,4.8,29.1,7.22,18.2,46.1,3.0,False,True,False,3.5321431479873038,1.2794914026538513
21.31,4.44,34.18,1.0,3.82,63.76,2.99,True,False,False,0.617861006152893,-1.3996651158415339
31.9,7.1,12.4,1.9,33.5,12.8,1.5,False,True,False,0.1749025793026567,-1.0728360727992847
82.9,4.4,22.2,3.44,12.0,26.5,3.0,False,False,True,3.038008191720685,-1.3585313482287393
13.2,5.3,33.1,7.9,6.9,40.3,3.0,True,False,False,4.610041247623475,-0.7067962774763852
2.94,9.45,24.71,10.3,6.09,6.11,1.69,True,False,False,20.43270958709349,0.9221170850048469
5.7,3.7,42.6,8.0,1.9,87.8,3.0,True,False,False,4.659247127783099,0.8290385004635018
3.3,7.6,37.0,7.5,8.7,70.1,1.5,False,True,False,3.5470335254555048,-1.1211645349366612
11.38,7.25,28.36,7.7,16.59,20.32,3.02,True,False,False,2.6261257833606355,0.9382093952019199
49.0,6.7,23.4,1.4,14.7,35.1,3.0,False,False,True,1.191161355071109,-0.31293740692409544
31.8,5.82,30.38,4.75,10.45,28.39,1.5,False,False,True,3.115346638693099,1.4104170624068166
12.15,7.0,28.6,1.0,1.1,46.2,1.5,False,True,False,0.9771811150796136,-1.257789713318569
2.78,9.4,24.7,5.49,6.1,6.2,3.0,False,True,False,12.781538886708642,0.03721738702753142
59.8,4.5,30.8,12.92,4.4,51.7,3.0,False,False,True,9.080593548468109,1.4135535479536705
17.73,7.51,25.81,4.0,2.51,46.13,1.63,False,False,True,2.330976388010997,-0.6825447489625727
35.2,6.2,17.2,5.57,14.4,13.9,1.5,False,True,False,2.880278270281469,-0.37907670120599357
51.5,4.9,28.4,7.34,9.6,22.3,1.5,False,True,False,5.750481091320991,-0.7946538313677257
386.0,4.5,3.0,1.45,32.1,2.6,3.0,True,False,False,0.1720436488934599,-0.6980724154580458
28.9,7.5,22.4,1.98,3.8,36.3,1.5,False,True,False,1.0628784687908073,0.14168143612965176
17.7,7.6,25.7,5.94,2.6,46.1,1.5,True,False,False,1.962410372118216,0.8882525202708487
17.8,7.2,25.8,1.0,9.5,36.0,3.0,False,False,True,0.2828499481290593,-0.7749853390909903
74.4,5.6,24.2,1.65,7.5,15.3,3.0,False,True,False,1.3342130848741114,-0.6969569789922138
111.85,4.53,13.81,8.0,15.97,17.54,2.89,False,True,False,1.8746794318944708,1.4104155721962757
31.9,7.1,12.4,17.5,33.5,12.8,3.0,False,True,False,5.977926859779031,1.2854048167246828
9.7,6.0,33.0,10.35,2.3,47.1,3.0,False,False,True,7.483377121630895,1.4104478169920616
29.8,7.3,46.4,5.07,20.9,18.6,1.5,False,False,True,1.960038307493433,0.19281581707515733
29.8,7.3,46.4,3.58,20.9,18.6,3.0,True,False,False,1.7175531355455749,1.1415308461722826
1.3,7.0,29.4,9.42,7.2,32.4,1.5,False,True,False,4.488877562327384,-0.8381533756002815
48.85,6.71,23.46,8.2,14.71,35.06,3.12,False,False,True,3.4568878142662025,-0.8647478416412051
49.0,6.7,23.4,6.77,14.7,35.1,1.5,False,True,False,2.7158532728950022,1.371052680340308
6.84,7.3,37.6,5.9,2.0,44.9,1.5,True,False,False,3.3131673007163536,-0.8950144758093734
431.0,5.9,12.2,4.1,40.6,7.2,3.0,True,False,False,0.729814594176613,-0.7122487110186897
11.4,7.3,28.4,6.05,16.6,20.3,3.0,False,False,True,2.757748461206222,-1.3514714665973464
9.7,6.0,33.0,3.42,2.3,47.1,3.0,False,False,True,3.247912217294359,1.414069642337259
386.0,4.5,3.0,11.37,32.1,2.6,1.5,False,True,False,2.301997908525172,-0.70789441079829
66.7,5.6,22.2,4.85,7.0,17.7,1.5,False,True,False,3.726862770498647,1.34165553311163
31.9,7.1,12.4,6.31,33.5,12.8,3.0,True,False,False,2.145164153935268,-0.8848848781510337
13.2,5.3,33.1,1.73,6.9,40.3,3.0,False,True,False,1.326864274185989,1.4140051852125712
5.7,3.7,42.6,8.0,1.9,87.8,3.0,False,False,True,4.654730279668748,-1.1347767272603944
82.9,4.4,22.2,3.11,12.0,26.5,3.0,True,False,False,2.6813436528282595,1.4107668538402482
49.0,6.7,23.4,12.0,14.7,35.1,3.0,False,True,False,4.447563838776945,1.4028724849413658
204.95,4.61,2.88,17.6,38.1,0.73,3.04,False,True,False,4.403119262453706,-1.3419838671895157
