Soil Resistivity (Ohm-m),pH,Moisture Equivalent(%),exposure time,Air pore space (%),Clay %,Pipe Diameter (inches),Iron and Steel Type_Bessemer Steel,Iron and Steel Type_Open Hearth iron,Iron and Steel Type_Wrought Iron,Loss Oz/ft2,score
1.3,7.0,29.4,10.01,7.2,32.4,3.0,True,False,False,5.127995606992074,-4.8609367596747255
20.6,7.3,18.0,7.29,10.9,26.0,3.0,False,True,False,1.3390057301650515,-3.1118486038640913
368.38,5.67,15.58,14.98,34.96,15.82,3.0,False,True,False,1.4351907104062152,-2.7344797936085623
11.4,4.52,33.92,10.76,24.39,66.77,3.0,False,True,False,14.138288345225256,1.2213907727681577
431.0,5.9,12.2,8.1,40.6,7.2,3.0,True,False,False,0.933050484615254,-6.819438007849012
66.7,5.6,22.2,8.3,7.0,17.7,3.0,True,False,False,5.367838177057594,-3.90157853914001
29.66,7.35,46.26,7.7,20.82,18.76,3.28,False,False,True,2.84258320058858,0.7049487486457114
11.35,7.26,28.34,7.5,16.63,20.24,1.57,False,False,True,2.9246365613816354,-2.0692284841014215
20.6,7.3,18.0,6.2,10.9,26.0,1.5,True,False,False,1.4504359243435616,-1.595078888230044
19.7,4.6,28.4,1.1,3.9,34.2,1.5,True,False,False,0.6203320967335542,-5.059776971576951
0.6,3.1,55.4,5.68,68.9,65.0,1.5,False,False,True,7.521348171988051,-2.555584408200638
112.0,4.5,13.8,8.0,16.0,17.6,3.0,False,True,False,1.97079559103612,-7.066871061137285
112.0,4.5,13.8,3.61,16.0,17.6,1.5,False,False,True,1.6804807265512949,-4.087851152432549
0.6,3.1,55.4,11.14,68.9,65.0,3.0,False,True,False,12.012803233331256,-5.400260273171709
2.51,7.18,14.94,11.7,18.54,26.91,2.94,False,True,False,9.888613371467883,0.6891452913219465
137.0,4.7,34.8,12.0,14.9,45.8,3.0,False,False,True,10.921103880117943,1.4072876749360255
31.9,7.1,12.4,9.97,33.5,12.8,1.5,True,False,False,3.5750398604179265,-4.3263396384985615
57.01,7.29,17.89,3.9,11.89,15.59,1.48,False,False,True,2.0059566760392005,-3.364483110949131
430.89,6.08,12.42,17.5,40.55,7.25,1.55,False,True,False,2.0006622629808577,-2.4123655745060097
99.46,5.14,14.53,2.71,30.96,5.68,1.5,False,True,False,1.3318166210248894,0.7680516799438967
15.65,7.07,49.96,15.45,6.57,64.34,3.0,False,True,False,8.893150869589022,3.3037872095675858
51.68,7.25,23.77,10.54,14.12,19.1,3.0,False,True,False,3.603275108831726,-2.081016360095132
11.46,7.32,28.27,7.8,16.53,20.2,3.11,False,True,False,2.420657321214694,-0.890521130356841
35.21,6.2,17.04,4.0,14.55,14.0,1.33,False,False,True,2.4816962713798936,-3.1375160589650832
4.08,6.8,24.6,7.07,2.5,62.6,3.0,False,False,True,11.042769677280296,1.6893577156480035
114.0,4.5,13.0,13.06,34.7,5.6,3.0,False,False,True,1.246386896980564,-10.107011016734726
19.7,4.6,28.4,5.45,3.9,34.2,1.5,False,True,False,2.290379651153454,-4.407658954572728
2.78,9.4,24.7,12.1,6.1,6.2,1.5,False,False,True,21.375877894250557,-2.575593845273643
13.2,5.3,33.1,5.86,6.9,40.3,1.5,True,False,False,4.080869849037367,-6.481723904271301
2.63,7.4,14.8,5.8,18.7,26.7,1.5,True,False,False,3.4763023135945503,-7.484755533189938
114.0,4.5,13.0,17.2,34.7,5.6,1.5,True,False,False,1.5908215811172093,-3.312832832820683
5.16,7.27,36.72,2.74,8.18,69.43,1.5,False,True,False,1.7197259631546788,-2.4097733547514837
28.2,6.8,24.8,5.5,15.8,52.1,1.5,False,True,False,2.522863734667698,-2.261049836775099
2.78,9.4,24.7,10.28,6.1,6.2,3.0,True,False,False,20.022585516348844,0.9242131635747745
13.15,7.0,28.8,9.7,4.9,35.8,1.5,False,True,False,6.552185044872999,-1.7725657842587044
45.2,6.16,24.85,7.94,6.16,24.97,1.5,False,True,False,4.621542276909198,-9.545349161628812
12.65,4.14,34.63,7.9,26.63,71.36,2.87,True,False,False,11.89799046952861,-0.4513172489434613
13.2,5.3,33.1,8.95,6.9,40.3,1.5,False,False,True,5.213989673427312,-1.8526299810901476
59.99,4.6,30.88,3.9,4.34,51.65,3.05,True,False,False,4.0715829240028105,-1.4613536844106771
137.0,4.7,34.8,5.22,14.9,45.8,3.0,False,True,False,5.02335449464745,-1.900494024498984
137.0,4.7,34.8,6.02,14.9,45.8,3.0,True,False,False,5.85563482568255,-2.132105261975842
66.7,5.6,22.2,11.97,7.0,17.7,1.5,True,False,False,6.3151454720650655,-4.156556877259413
12.78,4.11,34.48,12.0,26.73,71.23,2.98,True,False,False,18.33211964806758,2.617811066956108
10.0,8.8,31.2,4.83,7.2,31.2,3.0,False,True,False,1.745057368190149,-4.159801178691633
2.48,7.38,14.8,3.9,18.55,26.54,3.03,False,False,True,2.6748308071078823,-2.0703220059036176
74.09,6.18,19.89,11.64,18.24,21.04,1.5,False,True,False,3.622819059970444,-1.2059514898615464
12.15,7.0,28.6,4.7,1.1,52.5,3.0,True,False,False,4.967783999842287,-3.142512399989943
177.86,4.76,29.24,7.9,18.08,46.07,1.39,False,True,False,3.911632648711902,-2.759569994858268
74.6,6.6,13.0,7.9,27.8,6.6,3.0,False,True,False,3.589711074833444,0.020472709029686367
110.0,5.3,32.0,6.41,15.5,53.1,3.0,False,False,True,1.6468739842978344,-2.428895049888651
66.7,5.6,22.2,12.0,7.0,17.7,3.0,False,True,False,6.697707722345844,-2.3927218445626415
4.08,6.8,24.6,7.85,2.5,62.6,3.0,False,True,False,12.779600919552449,2.5620893900035195
177.9,4.8,29.1,8.22,18.2,46.1,3.0,True,False,False,3.540490033512972,-0.18969864563803535
49.0,6.7,23.4,8.0,14.7,35.1,3.0,False,True,False,3.346542862325756,-3.8408746307723436
431.0,5.9,12.2,4.42,40.6,7.2,3.0,False,True,False,0.615046374166958,-4.508473361156671
28.2,6.8,24.8,1.0,15.8,52.1,3.0,False,False,True,0.6131617922966921,-8.660873761943398
66.7,5.6,22.2,10.95,7.0,17.7,3.0,False,False,True,6.35542476500388,-2.250475840499402
7.56,5.46,32.2,7.09,17.85,53.71,1.5,True,False,False,5.292761706885655,3.504386667796116
205.0,4.7,2.8,10.12,38.1,0.6,3.0,True,False,False,2.7815732339814767,-3.014004231335686
10.0,8.8,31.2,10.28,7.2,31.2,3.0,False,False,True,3.281101289023541,-1.9293801767753114
111.94,4.5,13.65,4.2,16.0,17.62,1.49,True,False,False,1.7170214359465013,-1.8680004253396836
3.3,7.6,37.0,1.1,8.7,70.1,3.0,True,False,False,0.7331934338967157,-5.411907794215781
21.2,4.4,34.3,8.59,3.7,63.6,3.0,False,False,True,4.488360932920253,-3.816214471778734
2.9,9.5,21.7,5.9,34.5,9.4,3.0,True,False,False,6.002741643451781,1.1725247370338074
59.8,4.5,30.8,5.9,4.4,51.7,1.5,False,False,True,5.6657940208132525,-2.903108593946981
386.0,4.5,3.0,7.7,32.1,2.6,1.5,False,True,False,1.49761661436321,-2.202932399679219
29.06,7.47,22.52,1.0,3.69,36.24,3.02,False,True,False,0.9062807894616794,-2.907269676391906
74.76,6.68,12.92,6.0,27.83,6.75,2.9,False,False,True,3.412553845608256,-3.8960709685360047
49.0,6.7,23.4,8.36,14.7,35.1,3.0,False,False,True,3.49058679010149,-3.2247523483081753
28.13,6.77,24.82,3.6,15.74,51.95,1.6,True,False,False,2.2031583554405074,-4.188568611502306
31.9,7.1,12.4,13.75,33.5,12.8,1.5,False,False,True,4.59159299121863,-3.4473755422919243
137.02,4.82,34.64,11.9,14.78,45.91,1.54,False,True,False,11.97217130148424,0.41755579778230695
114.0,4.5,13.0,16.99,34.7,5.6,1.5,True,False,False,1.5629259862527762,-3.628918502965137
431.0,5.9,12.2,8.71,40.6,7.2,3.0,False,True,False,0.4451572127439941,-1.8085129330930791
2.63,7.4,14.8,1.43,18.7,26.7,3.0,False,True,False,1.4312847604073016,-2.843554927387084
3.3,7.6,37.0,1.29,8.7,70.1,3.0,True,False,False,0.7216904329273333,-3.6864057511720625
21.4,4.67,34.22,17.0,3.5,63.62,1.53,True,False,False,6.345667400356435,-6.172741103553882
29.8,7.3,46.4,4.9,20.9,18.6,3.0,False,False,True,1.9185021031493157,-1.3525718546437053
386.0,4.5,3.0,4.72,32.1,2.6,1.5,False,True,False,0.7227577353263105,-4.983675567059422
4.89,7.5,54.4,4.26,5.7,70.4,3.0,False,True,False,4.043581840419068,-2.2566064245298154
0.64,2.89,55.19,6.3,69.19,65.1,1.59,False,False,True,7.319672038283575,-0.6560973364029395
33.39,7.07,12.77,2.09,33.16,13.57,1.5,True,False,False,0.4774586735105761,-4.119926186352002
28.9,7.5,22.4,10.19,3.8,36.3,1.5,False,False,True,5.089087585832292,-3.1126246585812853
6.84,7.3,37.6,8.22,2.0,44.9,3.0,True,False,False,5.037293491498505,-0.8699109364147836
114.21,4.56,13.16,4.1,34.96,5.67,3.02,True,False,False,0.9037081628209178,-1.9157460152989827
12.7,4.2,34.5,6.0,26.6,71.2,1.5,False,True,False,9.410374773341855,-1.0565363056465802
17.7,7.6,25.7,1.5,2.6,46.1,1.5,False,False,True,0.2233933598736404,-2.5703177062895355
12.73,4.16,34.51,2.2,26.56,71.25,1.53,False,True,False,4.442805951823788,-1.4981404485720542
20.49,7.48,17.85,17.5,10.74,26.01,3.13,False,True,False,4.739361438866661,2.6484982257878493
137.0,4.7,34.8,2.9,14.9,45.8,1.5,True,False,False,4.08807907816701,-3.103084166008326
11.4,7.3,28.4,11.16,16.6,20.3,3.0,False,False,True,3.438839201455412,0.2775040851941469
82.9,4.4,22.2,6.73,12.0,26.5,1.5,False,True,False,4.522473764747861,-0.9003196986732463
252.48,6.37,19.29,8.56,25.35,19.42,3.0,True,False,False,3.7050372182543274,-4.931083946540868
28.14,6.89,24.79,11.5,15.67,52.23,2.89,False,True,False,4.721025750059136,-2.285289800305019
0.6,3.1,55.4,8.0,68.9,65.0,3.0,False,False,True,10.076999284184676,-7.544459693239717
7.12,4.2,57.8,8.28,22.4,29.8,1.5,True,False,False,21.01925353085324,2.320509784589173
49.0,6.7,23.4,8.67,14.7,35.1,1.5,False,True,False,3.509564671523916,-4.825588643098255
59.8,4.5,30.8,3.91,4.4,51.7,3.0,True,False,False,3.9300039179342687,-3.2188366434093614
109.98,5.11,32.06,7.8,15.61,53.05,2.93,False,False,True,1.826026049445373,-3.3637371256974116
74.6,6.6,13.0,6.1,27.8,6.6,3.0,False,False,True,3.2427389737008765,-3.6996965285776433
74.64,6.47,12.94,12.0,27.75,6.69,3.07,False,False,True,4.871376912744123,-3.414356041030936
2.68,9.37,24.72,1.7,6.23,6.23,1.23,True,False,False,6.315130544106404,0.8827831818679025
431.0,5.9,12.2,5.13,40.6,7.2,1.5,True,False,False,0.7328177652931712,-8.1277582509168
49.0,6.7,23.4,3.19,14.7,35.1,3.0,False,False,True,1.675880782699964,-10.984178325329527
5.7,3.7,42.6,4.56,1.9,87.8,1.5,False,False,True,3.3317298854376984,-6.900992468532725
12.75,8.49,20.33,4.44,28.37,10.77,1.5,False,False,True,4.26493087384902,0.9711007081314055
85.0,4.9,29.4,3.46,5.4,1.2,1.5,True,False,False,2.0816705483528133,-0.5798239090129906
9.7,6.0,33.0,2.0,2.3,47.1,3.0,True,False,False,2.3361654772025267,-3.987768772092769
51.5,4.9,28.4,6.34,9.6,22.3,1.5,False,True,False,5.172323127756506,-2.5625943414637677
8.0,6.8,72.8,10.08,34.0,46.2,3.0,False,False,True,10.737132871831353,-3.756372352215228
17.8,7.2,25.8,1.0,9.5,36.0,1.5,True,False,False,0.3482038522020982,-5.920878961361924
4.89,7.5,54.4,7.41,5.7,70.4,3.0,False,False,True,4.988840207558355,-0.1642435177324538
12.7,4.2,34.5,2.24,26.6,71.2,3.0,False,True,False,5.45600560226605,-0.21961722687079963
112.0,3.8,7.0,5.4,3.5,4.5,3.0,False,False,True,4.125244198608837,-4.502943847061489
112.0,3.8,7.0,10.6,3.5,4.5,1.5,False,False,True,8.234671638913627,-1.4874988541140328
12.15,7.0,28.6,9.11,1.1,52.5,3.0,False,False,True,8.934776758600718,-2.734735145914036
28.2,6.8,24.8,1.0,15.8,52.1,1.5,False,True,False,0.5234545024099005,-5.139739933327608
206.43,4.04,5.62,8.35,13.36,3.85,1.5,False,True,False,4.783605742224811,-0.6393247133534163
19.64,4.56,28.36,5.7,3.72,34.28,2.87,False,True,False,2.483418060968317,-2.3852873694515235
13.2,5.3,33.1,17.4,6.9,40.3,1.5,False,False,True,6.635578357197463,-0.537271506958991
57.0,7.3,17.8,2.43,11.7,15.8,3.0,True,False,False,1.0484924345666244,-3.561728854301782
35.07,6.35,17.04,5.9,14.29,14.15,2.89,False,False,True,2.946280039238282,-2.078499499610665
137.0,4.7,34.8,10.12,14.9,45.8,3.0,True,False,False,9.614222164155729,-2.4468402720795903
51.5,4.9,28.4,11.6,9.6,22.3,3.0,True,False,False,6.924858424279188,-0.2667392096475888
51.52,4.92,28.19,7.5,9.74,22.42,1.52,False,False,True,5.883904188133942,-2.8870351459296324
21.22,4.32,34.21,16.7,3.91,63.6,1.48,False,False,True,5.83824538303467,-1.9980115218666656
177.9,4.8,29.1,12.0,18.2,46.1,1.5,False,True,False,4.143347119153665,-5.741624847601948
17.7,7.6,25.7,2.59,2.6,46.1,1.5,True,False,False,0.9312654486603,-3.7774380903982085
14.94,6.79,7.54,4.1,23.22,31.07,3.07,True,False,False,2.713435601139937,-3.62267248236552
3.3,7.6,37.0,8.57,8.7,70.1,1.5,False,True,False,4.152503772270498,-3.8967736101759525
6.13,6.45,41.16,5.59,32.59,45.11,3.0,False,True,False,5.635241116053545,-2.8942885283586905
12.15,7.0,28.6,9.6,1.1,52.5,1.5,True,False,False,8.624569007064272,-3.481019028842853
5.74,3.84,42.59,12.0,1.85,87.84,1.43,False,False,True,8.25384934425125,-3.5897206713015444
46.93,6.75,16.17,3.82,30.04,20.56,1.5,False,False,True,1.8835583410785743,0.3705649065544102
6.87,7.43,37.43,12.1,2.15,44.9,3.07,True,False,False,6.5286908887022905,-8.964292355364867
2.34,8.8,28.7,7.5,5.0,24.5,1.5,True,False,False,16.97076236595733,2.7871543707442674
386.07,4.56,3.05,12.1,32.12,2.44,3.1,True,False,False,2.445331501818006,-3.166259045376164
137.0,4.7,34.8,9.58,14.9,45.8,1.5,False,False,True,11.498261570214668,0.9503076511820827
431.0,5.9,12.2,1.9,40.6,7.2,1.5,True,False,False,0.0830517790096425,-4.292047988246392
431.0,5.9,12.2,1.9,40.6,7.2,1.5,False,True,False,-0.1291899195827436,-2.222240862276445
74.54,6.7,13.11,8.1,27.83,6.37,1.59,False,False,True,4.2450647738228255,-7.3829473778766435
2.78,9.4,24.7,8.1,6.1,6.2,3.0,True,False,False,19.793984389104388,-1.45140525297754
82.9,4.4,22.2,10.11,12.0,26.5,3.0,True,False,False,6.38546055967017,-1.21562981006562
57.0,7.3,17.8,9.66,11.7,15.8,3.0,True,False,False,3.210177880399856,-1.9875432613371247
51.5,4.9,28.4,1.7,9.6,22.3,3.0,False,False,True,1.9894929846213596,-1.056984918978259
17.7,7.6,25.7,6.1,2.6,46.1,1.5,True,False,False,1.934556452789584,-2.1898992910498727
13.2,5.3,33.1,15.64,6.9,40.3,3.0,False,False,True,6.044076947559552,-3.0828395189261517
17.8,7.46,25.83,12.1,2.68,46.02,3.02,False,True,False,3.032622342079013,-7.196055871693365
0.6,3.1,55.4,8.48,68.9,65.0,1.5,False,False,True,11.882852971713003,1.7734330103527691
4.08,6.8,24.6,7.7,2.5,62.6,3.0,True,False,False,12.854217864465816,-2.123892735830708
35.2,6.2,17.2,7.66,14.4,13.9,1.5,True,False,False,3.4549476916427837,-0.6430229543535383
30.57,5.87,30.16,5.23,3.98,36.84,3.0,False,False,True,3.078595354724037,-1.3411882650516866
28.2,6.8,24.8,7.67,15.8,52.1,1.5,True,False,False,3.502459488474968,-1.3764805241022693
9.7,6.0,33.0,8.35,2.3,47.1,3.0,False,False,True,6.636665353762238,-1.183584626840644
35.2,6.2,17.2,3.8,14.4,13.9,1.5,True,False,False,2.330844609029133,-5.34279850584427
23.7,6.2,31.2,3.91,10.8,30.9,1.5,True,False,False,2.9718346983189567,-1.0831377899045302
2.63,7.4,14.8,1.64,18.7,26.7,3.0,False,False,True,1.6806782709683257,-2.5410924162701956
0.6,3.1,55.4,8.0,68.9,65.0,3.0,False,True,False,10.205515883449053,-1.0401225607812508
17.56,7.61,25.81,4.0,2.65,46.1,2.94,False,True,False,1.7413810101686908,-1.1906584402467253
57.0,7.3,17.8,9.6,11.7,15.8,3.0,True,False,False,3.210177880399856,-1.782328716881026
6.79,7.26,37.56,6.0,1.94,44.97,2.96,True,False,False,3.5870633619139536,-2.7492325263733006
17.8,7.2,25.8,11.7,9.5,36.0,3.0,True,False,False,3.116112369431634,-3.3868608197651913
8.0,6.8,72.8,2.86,34.0,46.2,3.0,False,False,True,2.06796102341505,-0.9819186222679337
386.0,4.5,3.0,17.2,32.1,2.6,3.0,True,False,False,2.553242989378045,-2.7987023768184516
49.0,6.7,23.4,6.46,14.7,35.1,3.0,False,False,True,2.928169261558494,-12.606041911122679
12.76,4.32,34.46,5.9,26.71,70.97,1.52,True,False,False,7.7632253259234,1.3830664317403418
28.93,7.59,22.27,7.6,3.76,36.39,3.08,False,False,True,3.1184617754099677,-3.1066991295723465
66.7,5.6,22.2,8.0,7.0,17.7,1.5,False,True,False,5.18667140309514,-8.63568625466366
83.0,4.42,22.22,4.1,11.98,26.51,1.71,True,False,False,2.865531957697096,-3.4920273822685424
2.78,9.4,24.7,7.93,6.1,6.2,1.5,True,False,False,18.81157248803762,-2.2690645839997514
28.24,6.88,24.7,11.6,15.75,52.16,1.48,False,True,False,4.787331280985175,-2.794053243207087
20.6,7.3,18.0,8.43,10.9,26.0,3.0,False,True,False,1.5093805781783505,-1.193422825616932
51.5,4.9,28.4,8.53,9.6,22.3,1.5,True,False,False,6.498948121606536,-1.1633972313730634
112.0,3.8,7.0,10.1,3.5,4.5,3.0,False,False,True,8.179208906815834,-7.746460961230252
205.04,4.69,2.91,8.0,38.06,0.46,3.02,False,False,True,2.076096298857001,-4.730970944162072
205.12,4.69,2.86,1.8,38.28,0.61,1.68,True,False,False,1.0040491382622965,-0.9691761768098842
51.51,4.85,28.1,3.6,9.78,22.55,1.41,False,True,False,3.3960739928964463,-2.72457768150166
112.0,3.8,7.0,10.1,3.5,4.5,3.0,True,False,False,8.153109901761962,-2.1174945371223397
9.9,5.89,32.98,8.0,2.31,47.04,3.01,False,False,True,6.784747002839669,-2.654142402924102
5.7,3.7,42.6,10.8,1.9,87.8,3.0,False,False,True,6.387832911588728,-0.678885440536906
2.78,9.4,24.7,3.4,6.1,6.2,3.0,False,True,False,9.738584920485463,-3.9121117686623377
1.27,7.02,29.35,11.6,7.11,32.27,1.39,False,True,False,5.181328920647646,-4.786575541023406
3.05,9.36,21.74,1.9,34.71,9.44,3.01,False,False,True,3.333290598942712,-1.1714237933165428
2.34,8.8,28.7,9.24,5.0,24.5,1.5,True,False,False,29.02441649181378,-0.20093060719047806
74.62,6.55,12.83,1.2,27.82,6.67,1.34,False,False,True,1.252723445546971,-4.551429783534387
28.26,7.0,24.86,16.9,15.84,52.11,3.13,True,False,False,5.183059228665199,-4.033921837511478
15.0,7.0,7.6,10.79,23.2,30.9,1.5,False,True,False,4.475164493237393,-1.4881884662443596
11.4,7.3,28.4,5.6,16.6,20.3,3.0,False,False,True,2.556545488544922,-2.137401204575631
74.4,5.6,24.2,5.96,7.5,15.3,1.5,True,False,False,3.4052693414683963,-0.698351008787587
17.7,7.6,25.7,12.1,2.6,46.1,3.0,False,False,True,3.2878909185869976,-4.863317576869009
178.02,4.74,29.12,3.8,18.18,46.08,1.6,False,False,True,3.2603680538992816,-3.5395883151144147
9.7,6.0,33.0,11.68,2.3,47.1,1.5,False,True,False,7.245173115020225,-2.1274184094292523
4.08,6.8,24.6,9.0,2.5,62.6,3.0,False,False,True,15.844551715491043,-0.09114928144251705
177.9,4.8,29.1,7.22,18.2,46.1,3.0,False,True,False,3.5321431479873038,-1.8433260127755828
21.31,4.44,34.18,1.0,3.82,63.76,2.99,True,False,False,0.617861006152893,-5.556763107819407
31.9,7.1,12.4,1.9,33.5,12.8,1.5,False,True,False,0.1749025793026567,-7.369980239613143
82.9,4.4,22.2,3.44,12.0,26.5,3.0,False,False,True,3.038008191720685,-2.1693702949902978
13.2,5.3,33.1,7.9,6.9,40.3,3.0,True,False,False,4.610041247623475,-9.202106822504097
2.94,9.45,24.71,10.3,6.09,6.11,1.69,True,False,False,20.43270958709349,1.016897106089569
5.7,3.7,42.6,8.0,1.9,87.8,3.0,True,False,False,4.659247127783099,-0.5508559158853029
3.3,7.6,37.0,7.5,8.7,70.1,1.5,False,True,False,3.5470335254555048,-2.7170975051893094
11.38,7.25,28.36,7.7,16.59,20.32,3.02,True,False,False,2.6261257833606355,-2.009556667729319
49.0,6.7,23.4,1.4,14.7,35.1,3.0,False,False,True,1.191161355071109,-3.1323867157510956
31.8,5.82,30.38,4.75,10.45,28.39,1.5,False,False,True,3.115346638693099,-1.5329272214227685
12.15,7.0,28.6,1.0,1.1,46.2,1.5,False,True,False,0.9771811150796136,-4.194088971563302
2.78,9.4,24.7,5.49,6.1,6.2,3.0,False,True,False,12.781538886708642,-0.5794720584667062
59.8,4.5,30.8,12.92,4.4,51.7,3.0,False,False,True,9.080593548468109,0.4927925213495027
17.73,7.51,25.81,4.0,2.51,46.13,1.63,False,False,True,2.330976388010997,-3.1120181116115124
35.2,6.2,17.2,5.57,14.4,13.9,1.5,False,True,False,2.880278270281469,-1.2687067435511994
51.5,4.9,28.4,7.34,9.6,22.3,1.5,False,True,False,5.750481091320991,-4.595571420584504
386.0,4.5,3.0,1.45,32.1,2.6,3.0,True,False,False,0.1720436488934599,-3.9616358751188514
28.9,7.5,22.4,1.98,3.8,36.3,1.5,False,True,False,1.0628784687908073,-2.234847043180575
17.7,7.6,25.7,5.94,2.6,46.1,1.5,True,False,False,1.962410372118216,-1.9225219481814384
17.8,7.2,25.8,1.0,9.5,36.0,3.0,False,False,True,0.2828499481290593,-8.131507821667952
74.4,5.6,24.2,1.65,7.5,15.3,3.0,False,True,False,1.3342130848741114,-3.9933368395896403
111.85,4.53,13.81,8.0,15.97,17.54,2.89,False,True,False,1.8746794318944708,-2.9804622852927625
31.9,7.1,12.4,17.5,33.5,12.8,3.0,False,True,False,5.977926859779031,0.3275119897301059
9.7,6.0,33.0,10.35,2.3,47.1,3.0,False,False,True,7.483377121630895,-0.6945163327519128
29.8,7.3,46.4,5.07,20.9,18.6,1.5,False,False,True,1.960038307493433,-3.6656418245883775
29.8,7.3,46.4,3.58,20.9,18.6,3.0,True,False,False,1.7175531355455749,-1.586169898226013
1.3,7.0,29.4,9.42,7.2,32.4,1.5,False,True,False,4.488877562327384,-13.584425560447153
48.85,6.71,23.46,8.2,14.71,35.06,3.12,False,False,True,3.4568878142662025,-6.287899126579537
49.0,6.7,23.4,6.77,14.7,35.1,1.5,False,True,False,2.7158532728950022,-2.133374359687277
6.84,7.3,37.6,5.9,2.0,44.9,1.5,True,False,False,3.3131673007163536,-4.887544003535787
431.0,5.9,12.2,4.1,40.6,7.2,3.0,True,False,False,0.729814594176613,-2.9409648129420933
11.4,7.3,28.4,6.05,16.6,20.3,3.0,False,False,True,2.757748461206222,-9.720520353142108
9.7,6.0,33.0,3.42,2.3,47.1,3.0,False,False,True,3.247912217294359,-2.145375799699311
386.0,4.5,3.0,11.37,32.1,2.6,1.5,False,True,False,2.301997908525172,-3.0101746343949456
66.7,5.6,22.2,4.85,7.0,17.7,1.5,False,True,False,3.726862770498647,-2.4542288379133295
31.9,7.1,12.4,6.31,33.5,12.8,3.0,True,False,False,2.145164153935268,-1.6655733684353562
13.2,5.3,33.1,1.73,6.9,40.3,3.0,False,True,False,1.326864274185989,-1.3590240296211111
5.7,3.7,42.6,8.0,1.9,87.8,3.0,False,False,True,4.654730279668748,-2.0727951069322135
82.9,4.4,22.2,3.11,12.0,26.5,3.0,True,False,False,2.6813436528282595,-2.3510535310541507
49.0,6.7,23.4,12.0,14.7,35.1,3.0,False,True,False,4.447563838776945,-3.8269887785436336
204.95,4.61,2.88,17.6,38.1,0.73,3.04,False,True,False,4.403119262453706,-6.120296756888719
5.7,3.7,42.6,12.0,1.9,87.8,3.0,False,False,True,7.709205547722965,-1.0525742368271385
11.49,7.35,28.42,9.9,16.69,20.27,1.48,True,False,False,3.197878231794104,-4.999104295345752
4.08,6.8,24.6,2.39,2.5,62.6,3.0,False,False,True,3.697087576986468,-2.796024883358876
17.7,7.6,25.7,8.0,2.6,46.1,3.0,True,False,False,1.8509101722262125,-3.8064125629518357
3.3,7.6,37.0,1.1,8.7,70.1,3.0,False,True,False,0.6164607395498627,-8.213553940170833
