Soil Resistivity (Ohm-m),pH,Moisture Equivalent(%),exposure time,Air pore space (%),Clay %,Pipe Diameter (inches),Iron and Steel Type_Bessemer Steel,Iron and Steel Type_Open Hearth iron,Iron and Steel Type_Wrought Iron,Loss Oz/ft2,score
205.0,4.7,2.8,16.88,38.1,0.6,1.5,False,True,False,4.179600000000002,0.5461790610552596
1.3,7.0,29.4,10.01,7.2,32.4,3.0,True,False,False,5.228999999999998,0.5089293005454593
20.6,7.3,18.0,7.29,10.9,26.0,3.0,False,True,False,1.6025079545454537,0.5006892708860115
368.38,5.67,15.58,14.98,34.96,15.82,3.0,False,True,False,2.1430000000000007,0.5511229736258868
11.4,4.52,33.92,10.76,24.39,66.77,3.0,False,True,False,9.490799999999997,1.0
431.0,5.9,12.2,8.1,40.6,7.2,3.0,True,False,False,0.9425333333333328,0.5004522709877622
66.7,5.6,22.2,8.3,7.0,17.7,3.0,True,False,False,5.35286612903226,0.5061724497693139
29.66,7.35,46.26,7.7,20.82,18.76,3.28,False,False,True,1.7150000000000003,0.5217425297482728
11.35,7.26,28.34,7.5,16.63,20.24,1.57,False,False,True,2.9161059307359314,0.5330564344588049
20.6,7.3,18.0,6.2,10.9,26.0,1.5,True,False,False,1.2056891666666676,0.5105754308930109
19.7,4.6,28.4,1.1,3.9,34.2,1.5,True,False,False,0.8138,0.5032375647514099
0.6,3.1,55.4,5.68,68.9,65.0,1.5,False,False,True,7.248799999999997,0.5753764327675779
112.0,4.5,13.8,8.0,16.0,17.6,3.0,False,True,False,1.9997999999999991,0.50000001
112.0,4.5,13.8,3.61,16.0,17.6,1.5,False,False,True,1.9166,0.5028408594299335
0.6,3.1,55.4,11.14,68.9,65.0,3.0,False,True,False,12.086000000000006,0.500008999999999
2.51,7.18,14.94,11.7,18.54,26.91,2.94,False,True,False,8.930800000000003,0.9963635658334958
137.0,4.7,34.8,12.0,14.9,45.8,3.0,False,False,True,10.952800000000002,0.9854281960738296
31.9,7.1,12.4,9.97,33.5,12.8,1.5,True,False,False,3.3929399999999994,0.5220468559689957
57.01,7.29,17.89,3.9,11.89,15.59,1.48,False,False,True,1.9484666666666663,0.5041258274650171
430.89,6.08,12.42,17.5,40.55,7.25,1.55,False,True,False,2.0642,0.513896829964572
99.46,5.14,14.53,2.71,30.96,5.68,1.5,False,True,False,1.5324,0.8329679923149247
15.65,7.07,49.96,15.45,6.57,64.34,3.0,False,True,False,7.1446000000000005,1.0
51.68,7.25,23.77,10.54,14.12,19.1,3.0,False,True,False,4.294633333333333,0.7486186879421965
11.46,7.32,28.27,7.8,16.53,20.2,3.11,False,True,False,2.442399999999999,0.6079668035440677
35.21,6.2,17.04,4.0,14.55,14.0,1.33,False,False,True,2.4027800000000004,0.5206121437993391
4.08,6.8,24.6,7.07,2.5,62.6,3.0,False,False,True,11.4808,0.9725905847288051
114.0,4.5,13.0,13.06,34.7,5.6,3.0,False,False,True,1.396033333333334,0.5060862996443013
19.7,4.6,28.4,5.45,3.9,34.2,1.5,False,True,False,2.3940119047619053,0.511448272622981
2.78,9.4,24.7,12.1,6.1,6.2,1.5,False,False,True,21.15740000000001,0.5008236892548743
13.2,5.3,33.1,5.86,6.9,40.3,1.5,True,False,False,4.221985000000002,0.5026002116154805
2.63,7.4,14.8,5.8,18.7,26.7,1.5,True,False,False,3.3940333333333315,0.5028072041147172
114.0,4.5,13.0,17.2,34.7,5.6,1.5,True,False,False,1.5545,0.5059672791619372
5.16,7.27,36.72,2.74,8.18,69.43,1.5,False,True,False,1.984400000000001,0.5789701919131864
28.2,6.8,24.8,5.5,15.8,52.1,1.5,False,True,False,2.4746378095238115,0.5188475470336736
2.78,9.4,24.7,10.28,6.1,6.2,3.0,True,False,False,20.201399999999985,0.8791232805433173
13.15,7.0,28.8,9.7,4.9,35.8,1.5,False,True,False,6.499555555555556,0.5322751097466014
45.2,6.16,24.85,7.94,6.16,24.97,1.5,False,True,False,4.588950000000001,0.5004212755253131
12.65,4.14,34.63,7.9,26.63,71.36,2.87,True,False,False,12.7872,0.9451449391013697
13.2,5.3,33.1,8.95,6.9,40.3,1.5,False,False,True,5.102236229946523,0.5641013191264408
59.99,4.6,30.88,3.9,4.34,51.65,3.05,True,False,False,4.003000000000001,0.5425391645375162
137.0,4.7,34.8,5.22,14.9,45.8,3.0,False,True,False,5.583799999999999,0.507551035860045
137.0,4.7,34.8,6.02,14.9,45.8,3.0,True,False,False,6.047,0.5058519827710226
66.7,5.6,22.2,11.97,7.0,17.7,1.5,True,False,False,6.159316129032256,0.5002353749670045
12.78,4.11,34.48,12.0,26.73,71.23,2.98,True,False,False,17.0642,0.9973361877526483
10.0,8.8,31.2,4.83,7.2,31.2,3.0,False,True,False,1.8812595238095235,0.5000316942190619
2.48,7.38,14.8,3.9,18.55,26.54,3.03,False,False,True,3.022600000000001,0.5000136899999966
74.09,6.18,19.89,11.64,18.24,21.04,1.5,False,True,False,3.844864502164504,0.5264036885645356
12.15,7.0,28.6,4.7,1.1,52.5,3.0,True,False,False,4.7324,0.5001904399907909
177.86,4.76,29.24,7.9,18.08,46.07,1.39,False,True,False,3.8534000000000015,0.5093497999740769
74.6,6.6,13.0,7.9,27.8,6.6,3.0,False,True,False,4.314040000000001,0.5204318962610889
110.0,5.3,32.0,6.41,15.5,53.1,3.0,False,False,True,1.448599999999999,0.5024304708567289
66.7,5.6,22.2,12.0,7.0,17.7,3.0,False,True,False,6.380978033794163,0.5946418259969068
4.08,6.8,24.6,7.85,2.5,62.6,3.0,False,True,False,13.0176,0.9999876979674602
177.9,4.8,29.1,8.22,18.2,46.1,3.0,True,False,False,4.116066666666665,0.527849015659424
49.0,6.7,23.4,8.0,14.7,35.1,3.0,False,True,False,3.1407729004328995,0.5008769614315317
431.0,5.9,12.2,4.42,40.6,7.2,3.0,False,True,False,0.6903999999999998,0.5002190399859877
28.2,6.8,24.8,1.0,15.8,52.1,3.0,False,False,True,0.9014926829268294,0.5227088258017827
66.7,5.6,22.2,10.95,7.0,17.7,3.0,False,False,True,6.22118470046083,0.5524343764939826
7.56,5.46,32.2,7.09,17.85,53.71,1.5,True,False,False,6.427741666666668,0.9999999995202793
205.0,4.7,2.8,10.12,38.1,0.6,3.0,True,False,False,2.595,0.5003062499617028
10.0,8.8,31.2,10.28,7.2,31.2,3.0,False,False,True,3.5366000000000004,0.599950667440193
111.94,4.5,13.65,4.2,16.0,17.62,1.49,True,False,False,2.033783333333333,0.5014522409857146
3.3,7.6,37.0,1.1,8.7,70.1,3.0,True,False,False,0.9688,0.5071228780986327
21.2,4.4,34.3,8.59,3.7,63.6,3.0,False,False,True,4.496999999999998,0.5061619380174587
2.9,9.5,21.7,5.9,34.5,9.4,3.0,True,False,False,5.4688,0.9956555121250491
59.8,4.5,30.8,5.9,4.4,51.7,1.5,False,False,True,5.640599999999999,0.5168157457249647
386.0,4.5,3.0,7.7,32.1,2.6,1.5,False,True,False,1.7353999999999998,0.5022372750685459
29.06,7.47,22.52,1.0,3.69,36.24,3.02,False,True,False,1.2277624999999996,0.5019255545821509
74.76,6.68,12.92,6.0,27.83,6.75,2.9,False,False,True,3.105349999999999,0.5067769905780217
49.0,6.7,23.4,8.36,14.7,35.1,3.0,False,False,True,3.895843001443001,0.5105912507918273
28.13,6.77,24.82,3.6,15.74,51.95,1.6,True,False,False,2.004846016260164,0.5014120265642067
31.9,7.1,12.4,13.75,33.5,12.8,1.5,False,False,True,4.356210000000002,0.5427012690996367
