Soil Resistivity (Ohm-m),pH,Moisture Equivalent(%),exposure time,Air pore space (%),Clay %,Pipe Diameter (inches),Iron and Steel Type_Bessemer Steel,Iron and Steel Type_Open Hearth iron,Iron and Steel Type_Wrought Iron,Loss Oz/ft2,score
431.0,5.9,12.2,8.1,40.6,7.2,3.0,True,False,False,0.933050484615254,0.5002730836061723
66.7,5.6,22.2,8.3,7.0,17.7,3.0,True,False,False,5.367838177057594,0.5050523240110271
29.66,7.35,46.26,7.7,20.82,18.76,3.28,False,False,True,2.84258320058858,0.8832674851263642
11.35,7.26,28.34,7.5,16.63,20.24,1.57,False,False,True,2.9246365613816354,0.5315289040672639
20.6,7.3,18.0,6.2,10.9,26.0,1.5,True,False,False,1.4504359243435616,0.5505498407443516
19.7,4.6,28.4,1.1,3.9,34.2,1.5,True,False,False,0.6203320967335542,0.501586738376029
0.6,3.1,55.4,5.68,68.9,65.0,1.5,False,False,True,7.521348171988051,0.5194019633715359
112.0,4.5,13.8,8.0,16.0,17.6,3.0,False,True,False,1.97079559103612,0.5002132243628068
112.0,4.5,13.8,3.61,16.0,17.6,1.5,False,False,True,1.6804807265512949,0.504193712203522
0.6,3.1,55.4,11.14,68.9,65.0,3.0,False,True,False,12.012803233331256,0.5011288494446855
2.51,7.18,14.94,11.7,18.54,26.91,2.94,False,True,False,9.888613371467883,0.8799558575236547
137.0,4.7,34.8,12.0,14.9,45.8,3.0,False,False,True,10.921103880117943,0.9834529326705019
31.9,7.1,12.4,9.97,33.5,12.8,1.5,True,False,False,3.5750398604179265,0.5033039103353866
57.01,7.29,17.89,3.9,11.89,15.59,1.48,False,False,True,2.0059566760392005,0.5086441099952032
430.89,6.08,12.42,17.5,40.55,7.25,1.55,False,True,False,2.0006622629808577,0.5223857947796111
99.46,5.14,14.53,2.71,30.96,5.68,1.5,False,True,False,1.3318166210248894,0.8961874225197629
15.65,7.07,49.96,15.45,6.57,64.34,3.0,False,True,False,8.893150869589022,0.9999999999984848
51.68,7.25,23.77,10.54,14.12,19.1,3.0,False,True,False,3.603275108831726,0.5311603902914938
11.46,7.32,28.27,7.8,16.53,20.2,3.11,False,True,False,2.420657321214694,0.6011938102413446
35.21,6.2,17.04,4.0,14.55,14.0,1.33,False,False,True,2.4816962713798936,0.5108459092322433
4.08,6.8,24.6,7.07,2.5,62.6,3.0,False,False,True,11.042769677280296,0.9955747832205639
114.0,4.5,13.0,13.06,34.7,5.6,3.0,False,False,True,1.246386896980564,0.5000101981132588
19.7,4.6,28.4,5.45,3.9,34.2,1.5,False,True,False,2.290379651153454,0.503045879169313
2.78,9.4,24.7,12.1,6.1,6.2,1.5,False,False,True,21.375877894250557,0.5190179738525917
13.2,5.3,33.1,5.86,6.9,40.3,1.5,True,False,False,4.080869849037367,0.5003827921038023
2.63,7.4,14.8,5.8,18.7,26.7,1.5,True,False,False,3.4763023135945503,0.5001403950815531
114.0,4.5,13.0,17.2,34.7,5.6,1.5,True,False,False,1.5908215811172093,0.5091022132604053
5.16,7.27,36.72,2.74,8.18,69.43,1.5,False,True,False,1.7197259631546788,0.5224438209761025
28.2,6.8,24.8,5.5,15.8,52.1,1.5,False,True,False,2.522863734667698,0.5260366754502181
2.78,9.4,24.7,10.28,6.1,6.2,3.0,True,False,False,20.022585516348844,0.9255241106406771
13.15,7.0,28.8,9.7,4.9,35.8,1.5,False,True,False,6.552185044872999,0.5423722544958327
45.2,6.16,24.85,7.94,6.16,24.97,1.5,False,True,False,4.621542276909198,0.5000178832699625
12.65,4.14,34.63,7.9,26.63,71.36,2.87,True,False,False,11.89799046952861,0.6540272017882324
13.2,5.3,33.1,8.95,6.9,40.3,1.5,False,False,True,5.213989673427312,0.5391258896038434
59.99,4.6,30.88,3.9,4.34,51.65,3.05,True,False,False,4.0715829240028105,0.5577220310761447
137.0,4.7,34.8,5.22,14.9,45.8,3.0,False,True,False,5.02335449464745,0.5373042375296617
137.0,4.7,34.8,6.02,14.9,45.8,3.0,True,False,False,5.85563482568255,0.5296121485673819
66.7,5.6,22.2,11.97,7.0,17.7,1.5,True,False,False,6.3151454720650655,0.5039152672671512
12.78,4.11,34.48,12.0,26.73,71.23,2.98,True,False,False,18.33211964806758,0.99999888392334
10.0,8.8,31.2,4.83,7.2,31.2,3.0,False,True,False,1.745057368190149,0.503902586058556
2.48,7.38,14.8,3.9,18.55,26.54,3.03,False,False,True,2.6748308071078823,0.5314945366357373
74.09,6.18,19.89,11.64,18.24,21.04,1.5,False,True,False,3.622819059970444,0.5742975420245143
12.15,7.0,28.6,4.7,1.1,52.5,3.0,True,False,False,4.967783999842287,0.5107918713526888
177.86,4.76,29.24,7.9,18.08,46.07,1.39,False,True,False,3.911632648711902,0.5158244607507687
74.6,6.6,13.0,7.9,27.8,6.6,3.0,False,True,False,3.589711074833444,0.7351057569395987
110.0,5.3,32.0,6.41,15.5,53.1,3.0,False,False,True,1.6468739842978344,0.5220192893409397
66.7,5.6,22.2,12.0,7.0,17.7,3.0,False,True,False,6.697707722345844,0.5228292713297993
4.08,6.8,24.6,7.85,2.5,62.6,3.0,False,True,False,12.779600919552449,0.9999976541808147
177.9,4.8,29.1,8.22,18.2,46.1,3.0,True,False,False,3.540490033512972,0.6957643329212027
49.0,6.7,23.4,8.0,14.7,35.1,3.0,False,True,False,3.346542862325756,0.5053684963115799
431.0,5.9,12.2,4.42,40.6,7.2,3.0,False,True,False,0.615046374166958,0.5027537880494557
28.2,6.8,24.8,1.0,15.8,52.1,3.0,False,False,True,0.6131617922966921,0.500043308194007
66.7,5.6,22.2,10.95,7.0,17.7,3.0,False,False,True,6.35542476500388,0.5263129392688001
7.56,5.46,32.2,7.09,17.85,53.71,1.5,True,False,False,5.292761706885655,0.9999999999999964
205.0,4.7,2.8,10.12,38.1,0.6,3.0,True,False,False,2.7815732339814767,0.5122712098393706
10.0,8.8,31.2,10.28,7.2,31.2,3.0,False,False,True,3.281101289023541,0.5362458559385103
111.94,4.5,13.65,4.2,16.0,17.62,1.49,True,False,False,1.7170214359465013,0.5385314893197062
3.3,7.6,37.0,1.1,8.7,70.1,3.0,True,False,False,0.7331934338967157,0.5011157774664925
21.2,4.4,34.3,8.59,3.7,63.6,3.0,False,False,True,4.488360932920253,0.5055025194497721
2.9,9.5,21.7,5.9,34.5,9.4,3.0,True,False,False,6.002741643451781,0.9619527893635827
59.8,4.5,30.8,5.9,4.4,51.7,1.5,False,False,True,5.6657940208132525,0.5137096728832292
386.0,4.5,3.0,7.7,32.1,2.6,1.5,False,True,False,1.49761661436321,0.5275916202355734
29.06,7.47,22.52,1.0,3.69,36.24,3.02,False,True,False,0.9062807894616794,0.5136527726885394
74.76,6.68,12.92,6.0,27.83,6.75,2.9,False,False,True,3.412553845608256,0.5050802248950311
49.0,6.7,23.4,8.36,14.7,35.1,3.0,False,False,True,3.49058679010149,0.5099400972444113
28.13,6.77,24.82,3.6,15.74,51.95,1.6,True,False,False,2.2031583554405074,0.5037919224290965
31.9,7.1,12.4,13.75,33.5,12.8,1.5,False,False,True,4.59159299121863,0.5079565934787366
137.02,4.82,34.64,11.9,14.78,45.91,1.54,False,True,False,11.97217130148424,0.8202800670787411
114.0,4.5,13.0,16.99,34.7,5.6,1.5,True,False,False,1.5629259862527762,0.5066358296030279
431.0,5.9,12.2,8.71,40.6,7.2,3.0,False,True,False,0.4451572127439941,0.5408829435421808
2.63,7.4,14.8,1.43,18.7,26.7,3.0,False,True,False,1.4312847604073016,0.51455047438265
3.3,7.6,37.0,1.29,8.7,70.1,3.0,True,False,False,0.7216904329273333,0.5062651518317399
21.4,4.67,34.22,17.0,3.5,63.62,1.53,True,False,False,6.345667400356435,0.5005213776748573
29.8,7.3,46.4,4.9,20.9,18.6,3.0,False,False,True,1.9185021031493157,0.5642858127835066
386.0,4.5,3.0,4.72,32.1,2.6,1.5,False,True,False,0.7227577353263105,0.5017122039962778
4.89,7.5,54.4,4.26,5.7,70.4,3.0,False,True,False,4.043581840419068,0.5261524134244587
0.64,2.89,55.19,6.3,69.19,65.1,1.59,False,False,True,7.319672038283575,0.6268840514911082
33.39,7.07,12.77,2.09,33.16,13.57,1.5,True,False,False,0.4774586735105761,0.5040613390401936
28.9,7.5,22.4,10.19,3.8,36.3,1.5,False,False,True,5.089087585832292,0.5111191780923569
6.84,7.3,37.6,8.22,2.0,44.9,3.0,True,False,False,5.037293491498505,0.6032412686341172
114.21,4.56,13.16,4.1,34.96,5.67,3.02,True,False,False,0.9037081628209178,0.5367416410475396
12.7,4.2,34.5,6.0,26.6,71.2,1.5,False,True,False,9.410374773341855,0.5860495127051621
17.7,7.6,25.7,1.5,2.6,46.1,1.5,False,False,True,0.2233933598736404,0.5191184826668621
12.73,4.16,34.51,2.2,26.56,71.25,1.53,False,True,False,4.442805951823788,0.5556547920459989
20.49,7.48,17.85,17.5,10.74,26.01,3.13,False,True,False,4.739361438866661,0.9999992718794094
137.0,4.7,34.8,2.9,14.9,45.8,1.5,True,False,False,4.08807907816701,0.5112257325283985
11.4,7.3,28.4,11.16,16.6,20.3,3.0,False,False,True,3.438839201455412,0.7891536729443746
82.9,4.4,22.2,6.73,12.0,26.5,1.5,False,True,False,4.522473764747861,0.6002338793941612
252.48,6.37,19.29,8.56,25.35,19.42,3.0,True,False,False,3.7050372182543274,0.5018046607338698
28.14,6.89,24.79,11.5,15.67,52.23,2.89,False,True,False,4.721025750059136,0.5254142228990794
0.6,3.1,55.4,8.0,68.9,65.0,3.0,False,False,True,10.076999284184676,0.5001322582289196
7.12,4.2,57.8,8.28,22.4,29.8,1.5,True,False,False,21.01925353085324,0.9999621129395899
49.0,6.7,23.4,8.67,14.7,35.1,1.5,False,True,False,3.509564671523916,0.5020054468421392
59.8,4.5,30.8,3.91,4.4,51.7,3.0,True,False,False,3.9300039179342687,0.5099990585205466
109.98,5.11,32.06,7.8,15.61,53.05,2.93,False,False,True,1.826026049445373,0.5086505594927212
74.6,6.6,13.0,6.1,27.8,6.6,3.0,False,False,True,3.2427389737008765,0.506182442490595
74.64,6.47,12.94,12.0,27.75,6.69,3.07,False,False,True,4.871376912744123,0.5082236544609587
2.68,9.37,24.72,1.7,6.23,6.23,1.23,True,False,False,6.315130544106404,0.9181610128468546
431.0,5.9,12.2,5.13,40.6,7.2,1.5,True,False,False,0.7328177652931712,0.5000738072968441
49.0,6.7,23.4,3.19,14.7,35.1,3.0,False,False,True,1.675880782699964,0.5000042419877911
5.7,3.7,42.6,4.56,1.9,87.8,1.5,False,False,True,3.3317298854376984,0.500251696386212
12.75,8.49,20.33,4.44,28.37,10.77,1.5,False,False,True,4.26493087384902,0.9334447698294026
85.0,4.9,29.4,3.46,5.4,1.2,1.5,True,False,False,2.0816705483528133,0.6364518387818537
9.7,6.0,33.0,2.0,2.3,47.1,3.0,True,False,False,2.3361654772025267,0.504635126511399
51.5,4.9,28.4,6.34,9.6,22.3,1.5,False,True,False,5.172323127756506,0.5192665671585721
8.0,6.8,72.8,10.08,34.0,46.2,3.0,False,False,True,10.737132871831353,0.5058418238790242
17.8,7.2,25.8,1.0,9.5,36.0,1.5,True,False,False,0.3482038522020982,0.5006707098293819
4.89,7.5,54.4,7.41,5.7,70.4,3.0,False,False,True,4.988840207558355,0.7002598112564362
12.7,4.2,34.5,2.24,26.6,71.2,3.0,False,True,False,5.45600560226605,0.6905786735568142
112.0,3.8,7.0,5.4,3.5,4.5,3.0,False,False,True,4.125244198608837,0.5027690570250374
112.0,3.8,7.0,10.6,3.5,4.5,1.5,False,False,True,8.234671638913627,0.5562452010505003
12.15,7.0,28.6,9.11,1.1,52.5,3.0,False,False,True,8.934776758600718,0.51622210364398
28.2,6.8,24.8,1.0,15.8,52.1,1.5,False,True,False,0.5234545024099005,0.501464799109739
206.43,4.04,5.62,8.35,13.36,3.85,1.5,False,True,False,4.783605742224811,0.6289345226107357
19.64,4.56,28.36,5.7,3.72,34.28,2.87,False,True,False,2.483418060968317,0.5229993879341409
13.2,5.3,33.1,17.4,6.9,40.3,1.5,False,False,True,6.635578357197463,0.6420655306448844
57.0,7.3,17.8,2.43,11.7,15.8,3.0,True,False,False,1.0484924345666244,0.507096948469307
35.07,6.35,17.04,5.9,14.29,14.15,2.89,False,False,True,2.946280039238282,0.5312387111756627
137.0,4.7,34.8,10.12,14.9,45.8,3.0,True,False,False,9.614222164155729,0.5216281657449658
51.5,4.9,28.4,11.6,9.6,22.3,3.0,True,False,False,6.924858424279188,0.682627417161349
51.52,4.92,28.19,7.5,9.74,22.42,1.52,False,False,True,5.883904188133942,0.5139317010336991
21.22,4.32,34.21,16.7,3.91,63.6,1.48,False,False,True,5.83824538303467,0.5338493112324774
177.9,4.8,29.1,12.0,18.2,46.1,1.5,False,True,False,4.143347119153665,0.5008023865382517
17.7,7.6,25.7,2.59,2.6,46.1,1.5,True,False,False,0.9312654486603,0.5057200594298948
14.94,6.79,7.54,4.1,23.22,31.07,3.07,True,False,False,2.713435601139937,0.5066774019142157
3.3,7.6,37.0,8.57,8.7,70.1,1.5,False,True,False,4.152503772270498,0.505076656816565
6.13,6.45,41.16,5.59,32.59,45.11,3.0,False,True,False,5.635241116053545,0.5138310662356372
12.15,7.0,28.6,9.6,1.1,52.5,1.5,True,False,False,8.624569007064272,0.5076934010873334
5.74,3.84,42.59,12.0,1.85,87.84,1.43,False,False,True,8.25384934425125,0.5069010718351882
46.93,6.75,16.17,3.82,30.04,20.56,1.5,False,False,True,1.8835583410785743,0.8097755901461625
6.87,7.43,37.43,12.1,2.15,44.9,3.07,True,False,False,6.5286908887022905,0.5000319739995424
2.34,8.8,28.7,7.5,5.0,24.5,1.5,True,False,False,16.97076236595733,0.9999999110112606
386.07,4.56,3.05,12.1,32.12,2.44,3.1,True,False,False,2.445331501818006,0.5105386953659645
137.0,4.7,34.8,9.58,14.9,45.8,1.5,False,False,True,11.498261570214668,0.9299880163635035
431.0,5.9,12.2,1.9,40.6,7.2,1.5,True,False,False,0.0830517790096425,0.5034191683000251
431.0,5.9,12.2,1.9,40.6,7.2,1.5,False,True,False,-0.1291899195827436,0.5270650201634517
74.54,6.7,13.11,8.1,27.83,6.37,1.59,False,False,True,4.2450647738228255,0.500155441371119
2.78,9.4,24.7,8.1,6.1,6.2,3.0,True,False,False,19.793984389104388,0.5582939225520193
82.9,4.4,22.2,10.11,12.0,26.5,3.0,True,False,False,6.38546055967017,0.5735923654796328
57.0,7.3,17.8,9.66,11.7,15.8,3.0,True,False,False,3.210177880399856,0.5342044092493379
51.5,4.9,28.4,1.7,9.6,22.3,3.0,False,False,True,1.9894929846213596,0.5860116845283486
17.7,7.6,25.7,6.1,2.6,46.1,1.5,True,False,False,1.934556452789584,0.5279528286397193
13.2,5.3,33.1,15.64,6.9,40.3,3.0,False,False,True,6.044076947559552,0.5114552299955825
17.8,7.46,25.83,12.1,2.68,46.02,3.02,False,True,False,3.032622342079013,0.5001873840295369
0.6,3.1,55.4,8.48,68.9,65.0,1.5,False,False,True,11.882852971713003,0.9972435260680695
4.08,6.8,24.6,7.7,2.5,62.6,3.0,True,False,False,12.854217864465816,0.5298557619755583
35.2,6.2,17.2,7.66,14.4,13.9,1.5,True,False,False,3.4549476916427837,0.6284798465105426
30.57,5.87,30.16,5.23,3.98,36.84,3.0,False,False,True,3.078595354724037,0.5650135203175534
28.2,6.8,24.8,7.67,15.8,52.1,1.5,True,False,False,3.502459488474968,0.5627832603885327
9.7,6.0,33.0,8.35,2.3,47.1,3.0,False,False,True,6.636665353762238,0.5759523817844046
35.2,6.2,17.2,3.8,14.4,13.9,1.5,True,False,False,2.330844609029133,0.5011956147462424
23.7,6.2,31.2,3.91,10.8,30.9,1.5,True,False,False,2.9718346983189567,0.5838337909102758
2.63,7.4,14.8,1.64,18.7,26.7,3.0,False,False,True,1.6806782709683257,0.5196848930823391
0.6,3.1,55.4,8.0,68.9,65.0,3.0,False,True,False,10.205515883449053,0.5874445808344244
17.56,7.61,25.81,4.0,2.65,46.1,2.94,False,True,False,1.7413810101686908,0.5754251927017423
57.0,7.3,17.8,9.6,11.7,15.8,3.0,True,False,False,3.210177880399856,0.5419625350530586
6.79,7.26,37.56,6.0,1.94,44.97,2.96,True,False,False,3.5870633619139536,0.5159887825207404
17.8,7.2,25.8,11.7,9.5,36.0,3.0,True,False,False,3.116112369431634,0.5084528597456768
8.0,6.8,72.8,2.86,34.0,46.2,3.0,False,False,True,2.06796102341505,0.5925680294771623
386.0,4.5,3.0,17.2,32.1,2.6,3.0,True,False,False,2.553242989378045,0.5152175543072384
49.0,6.7,23.4,6.46,14.7,35.1,3.0,False,False,True,2.928169261558494,0.5000008379008103
12.76,4.32,34.46,5.9,26.71,70.97,1.52,True,False,False,7.7632253259234,0.9817846814265487
28.93,7.59,22.27,7.6,3.76,36.39,3.08,False,False,True,3.1184617754099677,0.5111852387147644
66.7,5.6,22.2,8.0,7.0,17.7,1.5,False,True,False,5.18667140309514,0.5000444128737462
83.0,4.42,22.22,4.1,11.98,26.51,1.71,True,False,False,2.865531957697096,0.5076091869381598
2.78,9.4,24.7,7.93,6.1,6.2,1.5,True,False,False,18.81157248803762,0.5258292035472594
28.24,6.88,24.7,11.6,15.75,52.16,1.48,False,True,False,4.787331280985175,0.5152884233595771
20.6,7.3,18.0,8.43,10.9,26.0,3.0,False,True,False,1.5093805781783505,0.5752201366385421
51.5,4.9,28.4,8.53,9.6,22.3,1.5,True,False,False,6.498948121606536,0.5774765781456241
112.0,3.8,7.0,10.1,3.5,4.5,3.0,False,False,True,8.179208906815834,0.5001080673872654
205.04,4.69,2.91,8.0,38.06,0.46,3.02,False,False,True,2.076096298857001,0.502204461988029
205.12,4.69,2.86,1.8,38.28,0.61,1.68,True,False,False,1.0040491382622965,0.5937272879494506
51.51,4.85,28.1,3.6,9.78,22.55,1.41,False,True,False,3.3960739928964463,0.516387600745396
112.0,3.8,7.0,10.1,3.5,4.5,3.0,True,False,False,8.153109901761962,0.5300469372523426
9.9,5.89,32.98,8.0,2.31,47.04,3.01,False,False,True,6.784747002839669,0.5175825353269605
5.7,3.7,42.6,10.8,1.9,87.8,3.0,False,False,True,6.387832911588728,0.624145628545659
2.78,9.4,24.7,3.4,6.1,6.2,3.0,False,True,False,9.738584920485463,0.5049993895629008
1.27,7.02,29.35,11.6,7.11,32.27,1.39,False,True,False,5.181328920647646,0.5020852308472397
3.05,9.36,21.74,1.9,34.71,9.44,3.01,False,False,True,3.333290598942712,0.5768670415729557
2.34,8.8,28.7,9.24,5.0,24.5,1.5,True,False,False,29.02441649181378,0.6938050856898337
74.62,6.55,12.83,1.2,27.82,6.67,1.34,False,False,True,1.252723445546971,0.5026380020885161
28.26,7.0,24.86,16.9,15.84,52.11,3.13,True,False,False,5.183059228665199,0.5044260739679848
15.0,7.0,7.6,10.79,23.2,30.9,1.5,False,True,False,4.475164493237393,0.5562067546440548
11.4,7.3,28.4,5.6,16.6,20.3,3.0,False,False,True,2.556545488544922,0.5294561019696682
74.4,5.6,24.2,5.96,7.5,15.3,1.5,True,False,False,3.4052693414683963,0.6218492663748376
17.7,7.6,25.7,12.1,2.6,46.1,3.0,False,False,True,3.2878909185869976,0.5019311937892234
178.02,4.74,29.12,3.8,18.18,46.08,1.6,False,False,True,3.2603680538992816,0.5072558090564933
9.7,6.0,33.0,11.68,2.3,47.1,1.5,False,True,False,7.245173115020225,0.529750934271962
4.08,6.8,24.6,9.0,2.5,62.6,3.0,False,False,True,15.844551715491043,0.7135894292365993
177.9,4.8,29.1,7.22,18.2,46.1,3.0,False,True,False,3.5321431479873038,0.5394900985897565
21.31,4.44,34.18,1.0,3.82,63.76,2.99,True,False,False,0.617861006152893,0.5009653124397396
31.9,7.1,12.4,1.9,33.5,12.8,1.5,False,True,False,0.1749025793026567,0.5001574701262085
82.9,4.4,22.2,3.44,12.0,26.5,3.0,False,False,True,3.038008191720685,0.5285313562868643
13.2,5.3,33.1,7.9,6.9,40.3,3.0,True,False,False,4.610041247623475,0.5000252066634376
2.94,9.45,24.71,10.3,6.09,6.11,1.69,True,False,False,20.43270958709349,0.9407328032469895
5.7,3.7,42.6,8.0,1.9,87.8,3.0,True,False,False,4.659247127783099,0.6402515712482304
3.3,7.6,37.0,7.5,8.7,70.1,1.5,False,True,False,3.5470335254555048,0.5165105533729148
11.38,7.25,28.36,7.7,16.59,20.32,3.02,True,False,False,2.6261257833606355,0.5334619311624805
49.0,6.7,23.4,1.4,14.7,35.1,3.0,False,False,True,1.191161355071109,0.5109016669133918
31.8,5.82,30.38,4.75,10.45,28.39,1.5,False,False,True,3.115346638693099,0.5537669907683817
12.15,7.0,28.6,1.0,1.1,46.2,1.5,False,True,False,0.9771811150796136,0.5037710481177169
2.78,9.4,24.7,5.49,6.1,6.2,3.0,False,True,False,12.781538886708642,0.6364974357671181
59.8,4.5,30.8,12.92,4.4,51.7,3.0,False,False,True,9.080593548468109,0.8371100696772762
17.73,7.51,25.81,4.0,2.51,46.13,1.63,False,False,True,2.330976388010997,0.5111259222154413
35.2,6.2,17.2,5.57,14.4,13.9,1.5,False,True,False,2.880278270281469,0.5698391804978696
51.5,4.9,28.4,7.34,9.6,22.3,1.5,False,True,False,5.750481091320991,0.5025240909865061
386.0,4.5,3.0,1.45,32.1,2.6,3.0,True,False,False,0.1720436488934599,0.5047578450898327
28.9,7.5,22.4,1.98,3.8,36.3,1.5,False,True,False,1.0628784687908073,0.5267266254335627
17.7,7.6,25.7,5.94,2.6,46.1,1.5,True,False,False,1.962410372118216,0.5364944088598892
17.8,7.2,25.8,1.0,9.5,36.0,3.0,False,False,True,0.2828499481290593,0.5000735310692639
74.4,5.6,24.2,1.65,7.5,15.3,3.0,False,True,False,1.3342130848741114,0.5046093909953815
111.85,4.53,13.81,8.0,15.97,17.54,2.89,False,True,False,1.8746794318944708,0.5126896140672299
31.9,7.1,12.4,17.5,33.5,12.8,3.0,False,True,False,5.977926859779031,0.8001947010106232
9.7,6.0,33.0,10.35,2.3,47.1,3.0,False,False,True,7.483377121630895,0.6222985498742025
29.8,7.3,46.4,5.07,20.9,18.6,1.5,False,False,True,1.960038307493433,0.5063965867667118
29.8,7.3,46.4,3.58,20.9,18.6,3.0,True,False,False,1.7175531355455749,0.5509990707058391
1.3,7.0,29.4,9.42,7.2,32.4,1.5,False,True,False,4.488877562327384,0.5000003149665823
48.85,6.71,23.46,8.2,14.71,35.06,3.12,False,False,True,3.4568878142662025,0.5004646650059164
49.0,6.7,23.4,6.77,14.7,35.1,1.5,False,True,False,2.7158532728950022,0.5295746794098991
6.84,7.3,37.6,5.9,2.0,44.9,1.5,True,False,False,3.3131673007163536,0.5018849704861256
431.0,5.9,12.2,4.1,40.6,7.2,3.0,True,False,False,0.729814594176613,0.5132006185856627
11.4,7.3,28.4,6.05,16.6,20.3,3.0,False,False,True,2.757748461206222,0.5000150096627616
9.7,6.0,33.0,3.42,2.3,47.1,3.0,False,False,True,3.247912217294359,0.5292226709098795
386.0,4.5,3.0,11.37,32.1,2.6,1.5,False,True,False,2.301997908525172,0.5123182747078223
66.7,5.6,22.2,4.85,7.0,17.7,1.5,False,True,False,3.726862770498647,0.5214691500081658
31.9,7.1,12.4,6.31,33.5,12.8,3.0,True,False,False,2.145164153935268,0.5471302198923078
13.2,5.3,33.1,1.73,6.9,40.3,3.0,False,True,False,1.326864274185989,0.5638768926544705
5.7,3.7,42.6,8.0,1.9,87.8,3.0,False,False,True,4.654730279668748,0.5314169488707904
82.9,4.4,22.2,3.11,12.0,26.5,3.0,True,False,False,2.6813436528282595,0.5237991875021807
49.0,6.7,23.4,12.0,14.7,35.1,3.0,False,True,False,4.447563838776945,0.5054435565398264
204.95,4.61,2.88,17.6,38.1,0.73,3.04,False,True,False,4.403119262453706,0.5005494506670517
5.7,3.7,42.6,12.0,1.9,87.8,3.0,False,False,True,7.709205547722965,0.5863842975783934
11.49,7.35,28.42,9.9,16.69,20.27,1.48,True,False,False,3.197878231794104,0.5016859898132322
4.08,6.8,24.6,2.39,2.5,62.6,3.0,False,False,True,3.697087576986468,0.5152583285042642
17.7,7.6,25.7,8.0,2.6,46.1,3.0,True,False,False,1.8509101722262125,0.5055567154025439
3.3,7.6,37.0,1.1,8.7,70.1,3.0,False,True,False,0.6164607395498627,0.5000677389862177
29.8,7.3,46.4,16.9,20.9,18.6,1.5,False,False,True,4.724363556109702,0.5352172726009615
4.89,7.5,54.4,4.11,5.7,70.4,3.0,True,False,False,3.8650960522365176,0.5000555319145058
66.7,5.6,22.2,11.61,7.0,17.7,1.5,False,True,False,6.229607478838704,0.5862691466534851
